items	num_genomes_gene_cluster_has_hits	num_genes_in_gene_cluster	max_num_paralogs	SCG	functional_homogeneity_index	geometric_homogeneity_index	combined_homogeneity_index
GC_00014084	1	1	1	0	1.0	1.0	1.0
GC_00014085	1	1	1	0	1.0	1.0	1.0
GC_00014086	1	1	1	0	1.0	1.0	1.0
GC_00014087	1	1	1	0	1.0	1.0	1.0
GC_00014088	1	1	1	0	1.0	1.0	1.0
GC_00014089	1	1	1	0	1.0	1.0	1.0
GC_00014090	1	1	1	0	1.0	1.0	1.0
GC_00014091	1	1	1	0	1.0	1.0	1.0
GC_00014092	1	1	1	0	1.0	1.0	1.0
GC_00014093	1	1	1	0	1.0	1.0	1.0
GC_00014094	1	1	1	0	1.0	1.0	1.0
GC_00014095	1	1	1	0	1.0	1.0	1.0
GC_00014096	1	1	1	0	1.0	1.0	1.0
GC_00014097	1	1	1	0	1.0	1.0	1.0
GC_00014098	1	1	1	0	1.0	1.0	1.0
GC_00014099	1	1	1	0	1.0	1.0	1.0
GC_00014100	1	1	1	0	1.0	1.0	1.0
GC_00014101	1	1	1	0	1.0	1.0	1.0
GC_00014102	1	1	1	0	1.0	1.0	1.0
GC_00014103	1	1	1	0	1.0	1.0	1.0
GC_00014104	1	1	1	0	1.0	1.0	1.0
GC_00014105	1	1	1	0	1.0	1.0	1.0
GC_00014106	1	1	1	0	1.0	1.0	1.0
GC_00014107	1	1	1	0	1.0	1.0	1.0
GC_00014108	1	1	1	0	1.0	1.0	1.0
GC_00014109	1	1	1	0	1.0	1.0	1.0
GC_00014110	1	1	1	0	1.0	1.0	1.0
GC_00014111	1	1	1	0	1.0	1.0	1.0
GC_00014112	1	1	1	0	1.0	1.0	1.0
GC_00014113	1	1	1	0	1.0	1.0	1.0
GC_00014114	1	1	1	0	1.0	1.0	1.0
GC_00014115	1	1	1	0	1.0	1.0	1.0
GC_00014116	1	1	1	0	1.0	1.0	1.0
GC_00014117	1	1	1	0	1.0	1.0	1.0
GC_00014118	1	1	1	0	1.0	1.0	1.0
GC_00014119	1	1	1	0	1.0	1.0	1.0
GC_00014120	1	1	1	0	1.0	1.0	1.0
GC_00014121	1	1	1	0	1.0	1.0	1.0
GC_00014122	1	1	1	0	1.0	1.0	1.0
GC_00014123	1	1	1	0	1.0	1.0	1.0
GC_00014124	1	1	1	0	1.0	1.0	1.0
GC_00014125	1	1	1	0	1.0	1.0	1.0
GC_00014126	1	1	1	0	1.0	1.0	1.0
GC_00014127	1	1	1	0	1.0	1.0	1.0
GC_00014128	1	1	1	0	1.0	1.0	1.0
GC_00014129	1	1	1	0	1.0	1.0	1.0
GC_00014130	1	1	1	0	1.0	1.0	1.0
GC_00014131	1	1	1	0	1.0	1.0	1.0
GC_00014132	1	1	1	0	1.0	1.0	1.0
GC_00014133	1	1	1	0	1.0	1.0	1.0
GC_00014134	1	1	1	0	1.0	1.0	1.0
GC_00014135	1	1	1	0	1.0	1.0	1.0
GC_00014136	1	1	1	0	1.0	1.0	1.0
GC_00014137	1	1	1	0	1.0	1.0	1.0
GC_00014138	1	1	1	0	1.0	1.0	1.0
GC_00014139	1	1	1	0	1.0	1.0	1.0
GC_00014140	1	1	1	0	1.0	1.0	1.0
GC_00014141	1	1	1	0	1.0	1.0	1.0
GC_00014142	1	1	1	0	1.0	1.0	1.0
GC_00014143	1	1	1	0	1.0	1.0	1.0
GC_00014144	1	1	1	0	1.0	1.0	1.0
GC_00014145	1	1	1	0	1.0	1.0	1.0
GC_00014146	1	1	1	0	1.0	1.0	1.0
GC_00014147	1	1	1	0	1.0	1.0	1.0
GC_00014148	1	1	1	0	1.0	1.0	1.0
GC_00014149	1	1	1	0	1.0	1.0	1.0
GC_00014150	1	1	1	0	1.0	1.0	1.0
GC_00014151	1	1	1	0	1.0	1.0	1.0
GC_00014152	1	1	1	0	1.0	1.0	1.0
GC_00014153	1	1	1	0	1.0	1.0	1.0
GC_00014154	1	1	1	0	1.0	1.0	1.0
GC_00014155	1	1	1	0	1.0	1.0	1.0
GC_00014156	1	1	1	0	1.0	1.0	1.0
GC_00014157	1	1	1	0	1.0	1.0	1.0
GC_00014158	1	1	1	0	1.0	1.0	1.0
GC_00014159	1	1	1	0	1.0	1.0	1.0
GC_00014160	1	1	1	0	1.0	1.0	1.0
GC_00014161	1	1	1	0	1.0	1.0	1.0
GC_00014162	1	1	1	0	1.0	1.0	1.0
GC_00014163	1	1	1	0	1.0	1.0	1.0
GC_00014164	1	1	1	0	1.0	1.0	1.0
GC_00014165	1	1	1	0	1.0	1.0	1.0
GC_00014166	1	1	1	0	1.0	1.0	1.0
GC_00014167	1	1	1	0	1.0	1.0	1.0
GC_00014168	1	1	1	0	1.0	1.0	1.0
GC_00014169	1	1	1	0	1.0	1.0	1.0
GC_00014170	1	1	1	0	1.0	1.0	1.0
GC_00014171	1	1	1	0	1.0	1.0	1.0
GC_00014172	1	1	1	0	1.0	1.0	1.0
GC_00014173	1	1	1	0	1.0	1.0	1.0
GC_00014174	1	1	1	0	1.0	1.0	1.0
GC_00014175	1	1	1	0	1.0	1.0	1.0
GC_00014176	1	1	1	0	1.0	1.0	1.0
GC_00014177	1	1	1	0	1.0	1.0	1.0
GC_00014178	1	1	1	0	1.0	1.0	1.0
GC_00014179	1	1	1	0	1.0	1.0	1.0
GC_00014180	1	1	1	0	1.0	1.0	1.0
GC_00014181	1	1	1	0	1.0	1.0	1.0
GC_00014182	1	1	1	0	1.0	1.0	1.0
GC_00014183	1	1	1	0	1.0	1.0	1.0
GC_00014184	1	1	1	0	1.0	1.0	1.0
GC_00014185	1	1	1	0	1.0	1.0	1.0
GC_00014186	1	1	1	0	1.0	1.0	1.0
GC_00014187	1	1	1	0	1.0	1.0	1.0
GC_00014188	1	1	1	0	1.0	1.0	1.0
GC_00014189	1	1	1	0	1.0	1.0	1.0
GC_00014190	1	1	1	0	1.0	1.0	1.0
GC_00014191	1	1	1	0	1.0	1.0	1.0
GC_00014192	1	1	1	0	1.0	1.0	1.0
GC_00014193	1	1	1	0	1.0	1.0	1.0
GC_00014194	1	1	1	0	1.0	1.0	1.0
GC_00014195	1	1	1	0	1.0	1.0	1.0
GC_00014196	1	1	1	0	1.0	1.0	1.0
GC_00014197	1	1	1	0	1.0	1.0	1.0
GC_00014198	1	1	1	0	1.0	1.0	1.0
GC_00014199	1	1	1	0	1.0	1.0	1.0
GC_00014200	1	1	1	0	1.0	1.0	1.0
GC_00014201	1	1	1	0	1.0	1.0	1.0
GC_00014202	1	1	1	0	1.0	1.0	1.0
GC_00014203	1	1	1	0	1.0	1.0	1.0
GC_00014204	1	1	1	0	1.0	1.0	1.0
GC_00014205	1	1	1	0	1.0	1.0	1.0
GC_00014206	1	1	1	0	1.0	1.0	1.0
GC_00014207	1	1	1	0	1.0	1.0	1.0
GC_00014208	1	1	1	0	1.0	1.0	1.0
GC_00014209	1	1	1	0	1.0	1.0	1.0
GC_00014210	1	1	1	0	1.0	1.0	1.0
GC_00014211	1	1	1	0	1.0	1.0	1.0
GC_00014212	1	1	1	0	1.0	1.0	1.0
GC_00014213	1	1	1	0	1.0	1.0	1.0
GC_00014214	1	1	1	0	1.0	1.0	1.0
GC_00014215	1	1	1	0	1.0	1.0	1.0
GC_00014216	1	1	1	0	1.0	1.0	1.0
GC_00014217	1	1	1	0	1.0	1.0	1.0
GC_00014218	1	1	1	0	1.0	1.0	1.0
GC_00014219	1	1	1	0	1.0	1.0	1.0
GC_00014220	1	1	1	0	1.0	1.0	1.0
GC_00014221	1	1	1	0	1.0	1.0	1.0
GC_00014222	1	1	1	0	1.0	1.0	1.0
GC_00014223	1	1	1	0	1.0	1.0	1.0
GC_00014224	1	1	1	0	1.0	1.0	1.0
GC_00014225	1	1	1	0	1.0	1.0	1.0
GC_00014226	1	1	1	0	1.0	1.0	1.0
GC_00014227	1	1	1	0	1.0	1.0	1.0
GC_00014228	1	1	1	0	1.0	1.0	1.0
GC_00014229	1	1	1	0	1.0	1.0	1.0
GC_00014230	1	1	1	0	1.0	1.0	1.0
GC_00014231	1	1	1	0	1.0	1.0	1.0
GC_00014232	1	1	1	0	1.0	1.0	1.0
GC_00014233	1	1	1	0	1.0	1.0	1.0
GC_00014234	1	1	1	0	1.0	1.0	1.0
GC_00014235	1	1	1	0	1.0	1.0	1.0
GC_00014236	1	1	1	0	1.0	1.0	1.0
GC_00014237	1	1	1	0	1.0	1.0	1.0
GC_00014238	1	1	1	0	1.0	1.0	1.0
GC_00014239	1	1	1	0	1.0	1.0	1.0
GC_00014240	1	1	1	0	1.0	1.0	1.0
GC_00014241	1	1	1	0	1.0	1.0	1.0
GC_00014242	1	1	1	0	1.0	1.0	1.0
GC_00014243	1	1	1	0	1.0	1.0	1.0
GC_00014244	1	1	1	0	1.0	1.0	1.0
GC_00014245	1	1	1	0	1.0	1.0	1.0
GC_00014246	1	1	1	0	1.0	1.0	1.0
GC_00014247	1	1	1	0	1.0	1.0	1.0
GC_00014248	1	1	1	0	1.0	1.0	1.0
GC_00014249	1	1	1	0	1.0	1.0	1.0
GC_00014250	1	1	1	0	1.0	1.0	1.0
GC_00014251	1	1	1	0	1.0	1.0	1.0
GC_00014252	1	1	1	0	1.0	1.0	1.0
GC_00014253	1	1	1	0	1.0	1.0	1.0
GC_00014254	1	1	1	0	1.0	1.0	1.0
GC_00014255	1	1	1	0	1.0	1.0	1.0
GC_00014256	1	1	1	0	1.0	1.0	1.0
GC_00014257	1	1	1	0	1.0	1.0	1.0
GC_00014258	1	1	1	0	1.0	1.0	1.0
GC_00014259	1	1	1	0	1.0	1.0	1.0
GC_00014260	1	1	1	0	1.0	1.0	1.0
GC_00014261	1	1	1	0	1.0	1.0	1.0
GC_00014262	1	1	1	0	1.0	1.0	1.0
GC_00014263	1	1	1	0	1.0	1.0	1.0
GC_00014264	1	1	1	0	1.0	1.0	1.0
GC_00014265	1	1	1	0	1.0	1.0	1.0
GC_00014266	1	1	1	0	1.0	1.0	1.0
GC_00014267	1	1	1	0	1.0	1.0	1.0
GC_00014268	1	1	1	0	1.0	1.0	1.0
GC_00014269	1	1	1	0	1.0	1.0	1.0
GC_00014270	1	1	1	0	1.0	1.0	1.0
GC_00014271	1	1	1	0	1.0	1.0	1.0
GC_00014272	1	1	1	0	1.0	1.0	1.0
GC_00014273	1	1	1	0	1.0	1.0	1.0
GC_00014274	1	1	1	0	1.0	1.0	1.0
GC_00014275	1	1	1	0	1.0	1.0	1.0
GC_00014276	1	1	1	0	1.0	1.0	1.0
GC_00014277	1	1	1	0	1.0	1.0	1.0
GC_00014278	1	1	1	0	1.0	1.0	1.0
GC_00014279	1	1	1	0	1.0	1.0	1.0
GC_00014280	1	1	1	0	1.0	1.0	1.0
GC_00014281	1	1	1	0	1.0	1.0	1.0
GC_00014282	1	1	1	0	1.0	1.0	1.0
GC_00014283	1	1	1	0	1.0	1.0	1.0
GC_00014284	1	1	1	0	1.0	1.0	1.0
GC_00014285	1	1	1	0	1.0	1.0	1.0
GC_00014286	1	1	1	0	1.0	1.0	1.0
GC_00014287	1	1	1	0	1.0	1.0	1.0
GC_00014288	1	1	1	0	1.0	1.0	1.0
GC_00014289	1	1	1	0	1.0	1.0	1.0
GC_00014290	1	1	1	0	1.0	1.0	1.0
GC_00014291	1	1	1	0	1.0	1.0	1.0
GC_00014292	1	1	1	0	1.0	1.0	1.0
GC_00014293	1	1	1	0	1.0	1.0	1.0
GC_00014294	1	1	1	0	1.0	1.0	1.0
GC_00014295	1	1	1	0	1.0	1.0	1.0
GC_00014296	1	1	1	0	1.0	1.0	1.0
GC_00014297	1	1	1	0	1.0	1.0	1.0
GC_00014298	1	1	1	0	1.0	1.0	1.0
GC_00014299	1	1	1	0	1.0	1.0	1.0
GC_00014300	1	1	1	0	1.0	1.0	1.0
GC_00014301	1	1	1	0	1.0	1.0	1.0
GC_00014302	1	1	1	0	1.0	1.0	1.0
GC_00014303	1	1	1	0	1.0	1.0	1.0
GC_00014304	1	1	1	0	1.0	1.0	1.0
GC_00014305	1	1	1	0	1.0	1.0	1.0
GC_00014306	1	1	1	0	1.0	1.0	1.0
GC_00014307	1	1	1	0	1.0	1.0	1.0
GC_00014308	1	1	1	0	1.0	1.0	1.0
GC_00014309	1	1	1	0	1.0	1.0	1.0
GC_00014310	1	1	1	0	1.0	1.0	1.0
GC_00014311	1	1	1	0	1.0	1.0	1.0
GC_00014312	1	1	1	0	1.0	1.0	1.0
GC_00014313	1	1	1	0	1.0	1.0	1.0
GC_00014314	1	1	1	0	1.0	1.0	1.0
GC_00014315	1	1	1	0	1.0	1.0	1.0
GC_00014316	1	1	1	0	1.0	1.0	1.0
GC_00014317	1	1	1	0	1.0	1.0	1.0
GC_00014318	1	1	1	0	1.0	1.0	1.0
GC_00014319	1	1	1	0	1.0	1.0	1.0
GC_00014320	1	1	1	0	1.0	1.0	1.0
GC_00014321	1	1	1	0	1.0	1.0	1.0
GC_00014322	1	1	1	0	1.0	1.0	1.0
GC_00014323	1	1	1	0	1.0	1.0	1.0
GC_00014324	1	1	1	0	1.0	1.0	1.0
GC_00014325	1	1	1	0	1.0	1.0	1.0
GC_00014326	1	1	1	0	1.0	1.0	1.0
GC_00014327	1	1	1	0	1.0	1.0	1.0
GC_00014328	1	1	1	0	1.0	1.0	1.0
GC_00014329	1	1	1	0	1.0	1.0	1.0
GC_00014330	1	1	1	0	1.0	1.0	1.0
GC_00014331	1	1	1	0	1.0	1.0	1.0
GC_00014332	1	1	1	0	1.0	1.0	1.0
GC_00014333	1	1	1	0	1.0	1.0	1.0
GC_00014334	1	1	1	0	1.0	1.0	1.0
GC_00014335	1	1	1	0	1.0	1.0	1.0
GC_00014336	1	1	1	0	1.0	1.0	1.0
GC_00014337	1	1	1	0	1.0	1.0	1.0
GC_00014338	1	1	1	0	1.0	1.0	1.0
GC_00014339	1	1	1	0	1.0	1.0	1.0
GC_00014340	1	1	1	0	1.0	1.0	1.0
GC_00014341	1	1	1	0	1.0	1.0	1.0
GC_00014342	1	1	1	0	1.0	1.0	1.0
GC_00014343	1	1	1	0	1.0	1.0	1.0
GC_00014344	1	1	1	0	1.0	1.0	1.0
GC_00014345	1	1	1	0	1.0	1.0	1.0
GC_00014346	1	1	1	0	1.0	1.0	1.0
GC_00014347	1	1	1	0	1.0	1.0	1.0
GC_00014348	1	1	1	0	1.0	1.0	1.0
GC_00014349	1	1	1	0	1.0	1.0	1.0
GC_00014350	1	1	1	0	1.0	1.0	1.0
GC_00014351	1	1	1	0	1.0	1.0	1.0
GC_00014352	1	1	1	0	1.0	1.0	1.0
GC_00014353	1	1	1	0	1.0	1.0	1.0
GC_00014354	1	1	1	0	1.0	1.0	1.0
GC_00014355	1	1	1	0	1.0	1.0	1.0
GC_00014356	1	1	1	0	1.0	1.0	1.0
GC_00014357	1	1	1	0	1.0	1.0	1.0
GC_00014358	1	1	1	0	1.0	1.0	1.0
GC_00014359	1	1	1	0	1.0	1.0	1.0
GC_00014360	1	1	1	0	1.0	1.0	1.0
GC_00014361	1	1	1	0	1.0	1.0	1.0
GC_00014362	1	1	1	0	1.0	1.0	1.0
GC_00014363	1	1	1	0	1.0	1.0	1.0
GC_00014364	1	1	1	0	1.0	1.0	1.0
GC_00014365	1	1	1	0	1.0	1.0	1.0
GC_00014366	1	1	1	0	1.0	1.0	1.0
GC_00014367	1	1	1	0	1.0	1.0	1.0
GC_00014368	1	1	1	0	1.0	1.0	1.0
GC_00014369	1	1	1	0	1.0	1.0	1.0
GC_00014370	1	1	1	0	1.0	1.0	1.0
GC_00014371	1	1	1	0	1.0	1.0	1.0
GC_00014372	1	1	1	0	1.0	1.0	1.0
GC_00014373	1	1	1	0	1.0	1.0	1.0
GC_00014374	1	1	1	0	1.0	1.0	1.0
GC_00014375	1	1	1	0	1.0	1.0	1.0
GC_00014376	1	1	1	0	1.0	1.0	1.0
GC_00014377	1	1	1	0	1.0	1.0	1.0
GC_00014378	1	1	1	0	1.0	1.0	1.0
GC_00014379	1	1	1	0	1.0	1.0	1.0
GC_00014380	1	1	1	0	1.0	1.0	1.0
GC_00014381	1	1	1	0	1.0	1.0	1.0
GC_00014382	1	1	1	0	1.0	1.0	1.0
GC_00014383	1	1	1	0	1.0	1.0	1.0
GC_00014384	1	1	1	0	1.0	1.0	1.0
GC_00014385	1	1	1	0	1.0	1.0	1.0
GC_00014386	1	1	1	0	1.0	1.0	1.0
GC_00014387	1	1	1	0	1.0	1.0	1.0
GC_00014388	1	1	1	0	1.0	1.0	1.0
GC_00014389	1	1	1	0	1.0	1.0	1.0
GC_00014390	1	1	1	0	1.0	1.0	1.0
GC_00014391	1	1	1	0	1.0	1.0	1.0
GC_00014392	1	1	1	0	1.0	1.0	1.0
GC_00014393	1	1	1	0	1.0	1.0	1.0
GC_00014394	1	1	1	0	1.0	1.0	1.0
GC_00014395	1	1	1	0	1.0	1.0	1.0
GC_00014396	1	1	1	0	1.0	1.0	1.0
GC_00014397	1	1	1	0	1.0	1.0	1.0
GC_00014398	1	1	1	0	1.0	1.0	1.0
GC_00014399	1	1	1	0	1.0	1.0	1.0
GC_00014400	1	1	1	0	1.0	1.0	1.0
GC_00014401	1	1	1	0	1.0	1.0	1.0
GC_00014402	1	1	1	0	1.0	1.0	1.0
GC_00014403	1	1	1	0	1.0	1.0	1.0
GC_00014404	1	1	1	0	1.0	1.0	1.0
GC_00014405	1	1	1	0	1.0	1.0	1.0
GC_00014406	1	1	1	0	1.0	1.0	1.0
GC_00014407	1	1	1	0	1.0	1.0	1.0
GC_00014408	1	1	1	0	1.0	1.0	1.0
GC_00014409	1	1	1	0	1.0	1.0	1.0
GC_00014410	1	1	1	0	1.0	1.0	1.0
GC_00014411	1	1	1	0	1.0	1.0	1.0
GC_00014412	1	1	1	0	1.0	1.0	1.0
GC_00014413	1	1	1	0	1.0	1.0	1.0
GC_00014414	1	1	1	0	1.0	1.0	1.0
GC_00014415	1	1	1	0	1.0	1.0	1.0
GC_00014416	1	1	1	0	1.0	1.0	1.0
GC_00014417	1	1	1	0	1.0	1.0	1.0
GC_00014418	1	1	1	0	1.0	1.0	1.0
GC_00014419	1	1	1	0	1.0	1.0	1.0
GC_00014420	1	1	1	0	1.0	1.0	1.0
GC_00014421	1	1	1	0	1.0	1.0	1.0
GC_00014422	1	1	1	0	1.0	1.0	1.0
GC_00014423	1	1	1	0	1.0	1.0	1.0
GC_00014424	1	1	1	0	1.0	1.0	1.0
GC_00014425	1	1	1	0	1.0	1.0	1.0
GC_00014426	1	1	1	0	1.0	1.0	1.0
GC_00014427	1	1	1	0	1.0	1.0	1.0
GC_00014428	1	1	1	0	1.0	1.0	1.0
GC_00014429	1	1	1	0	1.0	1.0	1.0
GC_00014430	1	1	1	0	1.0	1.0	1.0
GC_00014431	1	1	1	0	1.0	1.0	1.0
GC_00014432	1	1	1	0	1.0	1.0	1.0
GC_00014433	1	1	1	0	1.0	1.0	1.0
GC_00014434	1	1	1	0	1.0	1.0	1.0
GC_00014435	1	1	1	0	1.0	1.0	1.0
GC_00014436	1	1	1	0	1.0	1.0	1.0
GC_00014437	1	1	1	0	1.0	1.0	1.0
GC_00014438	1	1	1	0	1.0	1.0	1.0
GC_00014439	1	1	1	0	1.0	1.0	1.0
GC_00014440	1	1	1	0	1.0	1.0	1.0
GC_00014441	1	1	1	0	1.0	1.0	1.0
GC_00014442	1	1	1	0	1.0	1.0	1.0
GC_00014443	1	1	1	0	1.0	1.0	1.0
GC_00014444	1	1	1	0	1.0	1.0	1.0
GC_00014445	1	1	1	0	1.0	1.0	1.0
GC_00014446	1	1	1	0	1.0	1.0	1.0
GC_00014447	1	1	1	0	1.0	1.0	1.0
GC_00014448	1	1	1	0	1.0	1.0	1.0
GC_00014449	1	1	1	0	1.0	1.0	1.0
GC_00014450	1	1	1	0	1.0	1.0	1.0
GC_00014451	1	1	1	0	1.0	1.0	1.0
GC_00014452	1	1	1	0	1.0	1.0	1.0
GC_00014453	1	1	1	0	1.0	1.0	1.0
GC_00014454	1	1	1	0	1.0	1.0	1.0
GC_00014455	1	1	1	0	1.0	1.0	1.0
GC_00014456	1	1	1	0	1.0	1.0	1.0
GC_00014457	1	1	1	0	1.0	1.0	1.0
GC_00014458	1	1	1	0	1.0	1.0	1.0
GC_00014459	1	1	1	0	1.0	1.0	1.0
GC_00014460	1	1	1	0	1.0	1.0	1.0
GC_00014461	1	1	1	0	1.0	1.0	1.0
GC_00014462	1	1	1	0	1.0	1.0	1.0
GC_00014463	1	1	1	0	1.0	1.0	1.0
GC_00014464	1	1	1	0	1.0	1.0	1.0
GC_00014465	1	1	1	0	1.0	1.0	1.0
GC_00014466	1	1	1	0	1.0	1.0	1.0
GC_00014467	1	1	1	0	1.0	1.0	1.0
GC_00014468	1	1	1	0	1.0	1.0	1.0
GC_00014469	1	1	1	0	1.0	1.0	1.0
GC_00014470	1	1	1	0	1.0	1.0	1.0
GC_00014471	1	1	1	0	1.0	1.0	1.0
GC_00014472	1	1	1	0	1.0	1.0	1.0
GC_00014473	1	1	1	0	1.0	1.0	1.0
GC_00014474	1	1	1	0	1.0	1.0	1.0
GC_00014475	1	1	1	0	1.0	1.0	1.0
GC_00014476	1	1	1	0	1.0	1.0	1.0
GC_00014477	1	1	1	0	1.0	1.0	1.0
GC_00014478	1	1	1	0	1.0	1.0	1.0
GC_00014479	1	1	1	0	1.0	1.0	1.0
GC_00014480	1	1	1	0	1.0	1.0	1.0
GC_00014481	1	1	1	0	1.0	1.0	1.0
GC_00014482	1	1	1	0	1.0	1.0	1.0
GC_00014483	1	1	1	0	1.0	1.0	1.0
GC_00014484	1	1	1	0	1.0	1.0	1.0
GC_00014485	1	1	1	0	1.0	1.0	1.0
GC_00014486	1	1	1	0	1.0	1.0	1.0
GC_00014487	1	1	1	0	1.0	1.0	1.0
GC_00014488	1	1	1	0	1.0	1.0	1.0
GC_00014489	1	1	1	0	1.0	1.0	1.0
GC_00014490	1	1	1	0	1.0	1.0	1.0
GC_00014491	1	1	1	0	1.0	1.0	1.0
GC_00014492	1	1	1	0	1.0	1.0	1.0
GC_00014493	1	1	1	0	1.0	1.0	1.0
GC_00014494	1	1	1	0	1.0	1.0	1.0
GC_00014495	1	1	1	0	1.0	1.0	1.0
GC_00014496	1	1	1	0	1.0	1.0	1.0
GC_00014497	1	1	1	0	1.0	1.0	1.0
GC_00014498	1	1	1	0	1.0	1.0	1.0
GC_00014499	1	1	1	0	1.0	1.0	1.0
GC_00014500	1	1	1	0	1.0	1.0	1.0
GC_00014501	1	1	1	0	1.0	1.0	1.0
GC_00014502	1	1	1	0	1.0	1.0	1.0
GC_00014503	1	1	1	0	1.0	1.0	1.0
GC_00014504	1	1	1	0	1.0	1.0	1.0
GC_00014505	1	1	1	0	1.0	1.0	1.0
GC_00014506	1	1	1	0	1.0	1.0	1.0
GC_00014507	1	1	1	0	1.0	1.0	1.0
GC_00014508	1	1	1	0	1.0	1.0	1.0
GC_00014509	1	1	1	0	1.0	1.0	1.0
GC_00014510	1	1	1	0	1.0	1.0	1.0
GC_00014511	1	1	1	0	1.0	1.0	1.0
GC_00014512	1	1	1	0	1.0	1.0	1.0
GC_00014513	1	1	1	0	1.0	1.0	1.0
GC_00014514	1	1	1	0	1.0	1.0	1.0
GC_00014515	1	1	1	0	1.0	1.0	1.0
GC_00014516	1	1	1	0	1.0	1.0	1.0
GC_00014517	1	1	1	0	1.0	1.0	1.0
GC_00014518	1	1	1	0	1.0	1.0	1.0
GC_00014519	1	1	1	0	1.0	1.0	1.0
GC_00014520	1	1	1	0	1.0	1.0	1.0
GC_00014521	1	1	1	0	1.0	1.0	1.0
GC_00014522	1	1	1	0	1.0	1.0	1.0
GC_00014523	1	1	1	0	1.0	1.0	1.0
GC_00014524	1	1	1	0	1.0	1.0	1.0
GC_00014525	1	1	1	0	1.0	1.0	1.0
GC_00014526	1	1	1	0	1.0	1.0	1.0
GC_00014527	1	1	1	0	1.0	1.0	1.0
GC_00014528	1	1	1	0	1.0	1.0	1.0
GC_00014529	1	1	1	0	1.0	1.0	1.0
GC_00014530	1	1	1	0	1.0	1.0	1.0
GC_00014531	1	1	1	0	1.0	1.0	1.0
GC_00014532	1	1	1	0	1.0	1.0	1.0
GC_00014533	1	1	1	0	1.0	1.0	1.0
GC_00014534	1	1	1	0	1.0	1.0	1.0
GC_00014535	1	1	1	0	1.0	1.0	1.0
GC_00014536	1	1	1	0	1.0	1.0	1.0
GC_00014537	1	1	1	0	1.0	1.0	1.0
GC_00014538	1	1	1	0	1.0	1.0	1.0
GC_00014539	1	1	1	0	1.0	1.0	1.0
GC_00014540	1	1	1	0	1.0	1.0	1.0
GC_00014541	1	1	1	0	1.0	1.0	1.0
GC_00014542	1	1	1	0	1.0	1.0	1.0
GC_00014543	1	1	1	0	1.0	1.0	1.0
GC_00014544	1	1	1	0	1.0	1.0	1.0
GC_00014545	1	1	1	0	1.0	1.0	1.0
GC_00014546	1	1	1	0	1.0	1.0	1.0
GC_00014547	1	1	1	0	1.0	1.0	1.0
GC_00014548	1	1	1	0	1.0	1.0	1.0
GC_00014549	1	1	1	0	1.0	1.0	1.0
GC_00014550	1	1	1	0	1.0	1.0	1.0
GC_00014551	1	1	1	0	1.0	1.0	1.0
GC_00014552	1	1	1	0	1.0	1.0	1.0
GC_00014553	1	1	1	0	1.0	1.0	1.0
GC_00014554	1	1	1	0	1.0	1.0	1.0
GC_00014555	1	1	1	0	1.0	1.0	1.0
GC_00014556	1	1	1	0	1.0	1.0	1.0
GC_00014557	1	1	1	0	1.0	1.0	1.0
GC_00014558	1	1	1	0	1.0	1.0	1.0
GC_00014559	1	1	1	0	1.0	1.0	1.0
GC_00014560	1	1	1	0	1.0	1.0	1.0
GC_00014561	1	1	1	0	1.0	1.0	1.0
GC_00014562	1	1	1	0	1.0	1.0	1.0
GC_00014563	1	1	1	0	1.0	1.0	1.0
GC_00014564	1	1	1	0	1.0	1.0	1.0
GC_00014565	1	1	1	0	1.0	1.0	1.0
GC_00014566	1	1	1	0	1.0	1.0	1.0
GC_00014567	1	1	1	0	1.0	1.0	1.0
GC_00014568	1	1	1	0	1.0	1.0	1.0
GC_00014569	1	1	1	0	1.0	1.0	1.0
GC_00014570	1	1	1	0	1.0	1.0	1.0
GC_00014571	1	1	1	0	1.0	1.0	1.0
GC_00014572	1	1	1	0	1.0	1.0	1.0
GC_00014573	1	1	1	0	1.0	1.0	1.0
GC_00014574	1	1	1	0	1.0	1.0	1.0
GC_00014575	1	1	1	0	1.0	1.0	1.0
GC_00014576	1	1	1	0	1.0	1.0	1.0
GC_00014577	1	1	1	0	1.0	1.0	1.0
GC_00014578	1	1	1	0	1.0	1.0	1.0
GC_00014579	1	1	1	0	1.0	1.0	1.0
GC_00014580	1	1	1	0	1.0	1.0	1.0
GC_00014581	1	1	1	0	1.0	1.0	1.0
GC_00014582	1	1	1	0	1.0	1.0	1.0
GC_00014583	1	1	1	0	1.0	1.0	1.0
GC_00014584	1	1	1	0	1.0	1.0	1.0
GC_00014585	1	1	1	0	1.0	1.0	1.0
GC_00014586	1	1	1	0	1.0	1.0	1.0
GC_00014587	1	1	1	0	1.0	1.0	1.0
GC_00014588	1	1	1	0	1.0	1.0	1.0
GC_00014589	1	1	1	0	1.0	1.0	1.0
GC_00014590	1	1	1	0	1.0	1.0	1.0
GC_00014591	1	1	1	0	1.0	1.0	1.0
GC_00014592	1	1	1	0	1.0	1.0	1.0
GC_00014593	1	1	1	0	1.0	1.0	1.0
GC_00014594	1	1	1	0	1.0	1.0	1.0
GC_00014595	1	1	1	0	1.0	1.0	1.0
GC_00014596	1	1	1	0	1.0	1.0	1.0
GC_00014597	1	1	1	0	1.0	1.0	1.0
GC_00014598	1	1	1	0	1.0	1.0	1.0
